2017-01-07 4:14:24 - PHP Warning:  mail(): Failed to connect to mailserver at &quot;localhost&quot; port 25, verify your &quot;SMTP&quot; and &quot;smtp_port&quot; setting in php.ini or use ini_set() in E:\magento\magento2\htdocs\opencart23\tt_legend\system\library\mail.php on line 158
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:08:48 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 12
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
